call_id,rep_id,prescriber_id,call_date,feedback_score,territory_id
4418,REP0284,DOC04326,2025-07-22,6.0,14
4419,REP0272,DOC02061,2026-04-09,3.0,54
4420,REP0035,DOC01527,2025-07-15,10.0,12
4421,REP0420,DOC03695,2026-01-18,2.0,9
4424,REP0237,DOC02157,2025-05-22,3.0,63
4426,REP0441,DOC02795,2026-02-23,4.0,45
4427,REP0469,DOC04244,2026-03-24,7.0,40
4429,REP0417,DOC04092,2025-11-23,5.0,62
4431,REP0375,DOC03235,2026-03-21,1.0,3
4433,REP0326,DOC01458,2025-11-03,2.0,25
4434,REP0480,DOC02373,2026-05-05,5.0,35
4435,REP0150,DOC02205,2025-05-23,3.0,19
4437,REP0483,DOC03035,2025-10-25,3.0,62
4438,REP0080,DOC01097,2026-01-13,3.0,55
4441,REP0153,DOC04832,2025-06-25,5.0,45
4443,REP0039,DOC04087,2026-02-04,2.0,33
4444,REP0333,DOC00094,2025-09-02,2.0,51
4446,REP0459,DOC00668,2025-11-16,7.0,33
4447,REP0202,DOC00515,2025-12-14,10.0,28
4449,REP0280,DOC03077,2025-10-13,8.0,17
4450,REP0422,DOC04290,2026-02-15,2.0,31
4451,REP0088,DOC02102,2026-04-05,10.0,19
4452,REP0481,DOC03024,2025-09-05,1.0,49
4453,REP0465,DOC00812,2026-01-01,6.0,10
4454,REP0441,DOC01521,2026-04-23,3.0,45
4455,REP0300,DOC01479,2025-07-10,2.0,51
4456,REP0292,DOC03864,2025-12-25,3.0,30
4458,REP0070,DOC01032,2026-02-10,5.0,73
4459,REP0378,DOC02139,2025-10-22,10.0,38
4460,REP0124,DOC04442,2026-05-13,10.0,46
4462,REP0045,DOC00351,2026-01-25,8.0,65
4463,REP0476,DOC04306,2025-12-31,6.0,75
4464,REP0233,DOC02306,2026-05-09,7.0,18
4465,REP0480,DOC04792,2026-05-08,4.0,35
4466,REP0154,DOC01265,2026-03-28,7.0,13
4467,REP0395,DOC01558,2025-11-22,5.0,34
4468,REP0180,DOC04961,2025-11-13,6.0,36
4469,REP0409,DOC00786,2026-02-17,9.0,53
4470,REP0031,DOC03907,2025-12-22,2.0,80
4471,REP0085,DOC04207,2026-04-21,2.0,62
4472,REP0045,DOC03434,2025-10-10,3.0,65
4473,REP0371,DOC02308,2026-01-04,4.0,14
4474,REP0323,DOC00666,2026-05-02,7.0,4
4475,REP0332,DOC00561,2026-04-25,5.0,61
4476,REP0243,DOC03658,2025-05-14,7.0,1
4477,REP0040,DOC04149,2026-02-15,1.0,61
4478,REP0430,DOC04998,2025-11-20,4.0,79
4479,REP0182,DOC02192,2025-06-27,2.0,20
4480,REP0297,DOC01543,2026-03-08,6.0,38
4481,REP0473,DOC02851,2025-09-21,2.0,73
4482,REP0376,DOC00718,2025-12-25,4.0,23
4483,REP0081,DOC03140,2025-07-23,5.0,13
4484,REP0038,DOC02921,2025-10-21,8.0,33
4485,REP0356,DOC00655,2026-03-26,6.0,48
4486,REP0420,DOC01132,2025-12-02,2.0,9
4487,REP0467,DOC01776,2026-03-16,10.0,2
4488,REP0428,DOC03223,2025-07-18,8.0,75
4490,REP0322,DOC01750,2025-07-28,10.0,8
4491,REP0465,DOC03211,2025-06-15,1.0,10
4492,REP0030,DOC02728,2026-02-09,9.0,24
4493,REP0495,DOC02537,2025-10-15,8.0,22
4494,REP0266,DOC01082,2025-06-02,1.0,32
4496,REP0317,DOC03042,2025-05-19,9.0,23
4497,REP0447,DOC02342,2026-03-03,8.0,19
4499,REP0292,DOC02088,2025-08-10,7.0,30
4500,REP0054,DOC01080,2025-11-14,6.0,46
4501,REP0097,DOC02760,2025-12-17,5.0,78
4502,REP0449,DOC00291,2026-03-17,6.0,12
4504,REP0004,DOC03424,2025-11-04,1.0,16
4505,REP0439,DOC03167,2025-05-24,9.0,26
4506,REP0310,DOC03500,2025-10-02,6.0,34
4507,REP0367,DOC04895,2025-12-11,3.0,28
4508,REP0091,DOC00844,2026-02-20,9.0,61
4510,REP0320,DOC04440,2025-06-25,9.0,75
4512,REP0092,DOC00977,2026-04-26,1.0,19
4514,REP0234,DOC02093,2026-02-21,10.0,49
4515,REP0409,DOC01201,2026-01-18,2.0,53
4516,REP0337,DOC01649,2026-02-11,2.0,42
4517,REP0059,DOC00122,2026-02-25,1.0,74
4518,REP0185,DOC04371,2025-08-02,10.0,47
4519,REP0438,DOC00960,2026-02-24,4.0,8
4520,REP0044,DOC03816,2025-09-30,4.0,67
4521,REP0180,DOC04408,2025-12-17,6.0,36
4522,REP0076,DOC01353,2025-07-14,5.0,23
4523,REP0144,DOC00688,2026-05-07,2.0,31
4525,REP0381,DOC00856,2025-10-17,8.0,28
4526,REP0272,DOC04437,2026-02-17,6.0,54
4527,REP0465,DOC00022,2025-12-22,5.0,10
4528,REP0055,DOC02005,2026-04-17,7.0,2
4529,REP0189,DOC03953,2026-05-01,1.0,31
4530,REP0351,DOC03887,2025-12-18,6.0,73
4531,REP0335,DOC00970,2026-03-15,2.0,21
4532,REP0077,DOC03779,2025-09-24,5.0,62
4534,REP0219,DOC01730,2026-01-22,4.0,13
4535,REP0277,DOC03332,2025-08-12,7.0,54
4537,REP0136,DOC03608,2026-01-11,9.0,8
4538,REP0234,DOC03308,2025-07-11,10.0,49
4539,REP0199,DOC00540,2025-07-20,1.0,72
4540,REP0266,DOC02294,2025-11-17,7.0,32
4541,REP0441,DOC02061,2025-10-09,7.0,45
4542,REP0388,DOC03639,2026-01-01,5.0,17
4543,REP0043,DOC01489,2025-06-07,5.0,12
4544,REP0361,DOC00286,2025-10-03,10.0,8
4545,REP0228,DOC01238,2026-04-12,4.0,56
4546,REP0227,DOC00113,2026-03-02,1.0,10
4547,REP0063,DOC04434,2026-05-11,4.0,58
4548,REP0171,DOC00090,2025-11-24,2.0,44
4549,REP0451,DOC02807,2026-04-03,3.0,1
4550,REP0250,DOC01500,2025-11-22,4.0,53
4552,REP0250,DOC01564,2025-12-15,9.0,53
4553,REP0307,DOC00357,2025-08-06,4.0,74
4554,REP0238,DOC03727,2026-03-31,2.0,59
4555,REP0056,DOC04555,2026-02-18,10.0,35
4556,REP0171,DOC00471,2025-07-01,10.0,44
4557,REP0408,DOC02915,2025-12-11,4.0,33
4558,REP0480,DOC02987,2026-04-13,8.0,35
4559,REP0034,DOC02621,2025-06-22,2.0,24
4560,REP0315,DOC03263,2025-06-04,8.0,43
4562,REP0130,DOC04404,2025-09-19,2.0,27
4563,REP0394,DOC04660,2026-01-03,8.0,18
4564,REP0151,DOC01039,2025-11-02,2.0,39
4565,REP0143,DOC03868,2025-06-12,4.0,70
4566,REP0118,DOC03551,2026-03-26,2.0,76
4567,REP0204,DOC04706,2025-08-13,6.0,36
4568,REP0384,DOC00055,2026-02-19,3.0,57
4569,REP0235,DOC01302,2025-05-24,7.0,11
4570,REP0017,DOC04509,2026-01-03,6.0,33
4571,REP0082,DOC03912,2026-03-25,1.0,23
4572,REP0014,DOC03468,2026-05-05,9.0,16
4573,REP0081,DOC01495,2025-11-22,7.0,13
4575,REP0204,DOC03704,2025-10-24,4.0,36
4576,REP0379,DOC04866,2025-09-28,4.0,15
4577,REP0272,DOC00183,2026-01-17,6.0,54
4578,REP0032,DOC01237,2026-01-15,3.0,2
4579,REP0023,DOC04222,2025-05-19,2.0,10
4580,REP0102,DOC04236,2025-08-28,3.0,25
4581,REP0162,DOC00621,2026-05-10,4.0,77
4582,REP0098,DOC01545,2025-11-30,8.0,52
4583,REP0144,DOC04128,2025-12-28,8.0,31
4584,REP0418,DOC00235,2025-12-25,1.0,24
4585,REP0104,DOC00073,2025-05-24,9.0,53
4586,REP0382,DOC04568,2025-07-19,4.0,74
4587,REP0455,DOC01790,2025-12-27,4.0,37
4588,REP0417,DOC00628,2026-01-01,4.0,62
4589,REP0324,DOC00668,2025-10-28,7.0,4
4590,REP0171,DOC04024,2025-10-12,2.0,44
4592,REP0244,DOC02667,2025-09-28,10.0,21
4593,REP0071,DOC03813,2025-05-16,2.0,24
4594,REP0274,DOC02340,2026-04-01,3.0,50
4595,REP0452,DOC03360,2025-10-16,5.0,14
4596,REP0369,DOC02261,2025-11-06,1.0,2
4597,REP0125,DOC04263,2025-08-09,8.0,13
4598,REP0383,DOC00969,2025-10-24,6.0,39
4599,REP0317,DOC02028,2026-01-06,4.0,23
4600,REP0331,DOC00179,2026-04-17,3.0,50
4601,REP0107,DOC02052,2025-06-08,5.0,57
4602,REP0148,DOC04432,2025-10-26,6.0,39
4603,REP0395,DOC00195,2026-02-14,9.0,34
4606,REP0192,DOC02818,2025-10-20,10.0,3
4607,REP0337,DOC03629,2025-07-13,1.0,42
4608,REP0226,DOC01232,2025-08-29,4.0,66
4609,REP0242,DOC03699,2025-08-23,4.0,33
4610,REP0496,DOC01960,2026-01-18,9.0,60
4611,REP0460,DOC01527,2026-04-23,9.0,6
4612,REP0362,DOC02178,2026-05-09,8.0,52
4613,REP0284,DOC03073,2025-10-02,8.0,14
4614,REP0432,DOC03520,2025-10-02,5.0,51
4615,REP0163,DOC01696,2025-09-08,3.0,62
4616,REP0008,DOC04120,2026-01-05,10.0,78
4617,REP0347,DOC00377,2025-07-10,5.0,49
4619,REP0377,DOC03344,2025-11-16,7.0,18
4620,REP0152,DOC03596,2026-01-27,8.0,67
4621,REP0322,DOC02500,2025-08-12,5.0,8
4623,REP0214,DOC00587,2026-03-18,6.0,17
4624,REP0064,DOC01055,2025-11-26,4.0,75
4626,REP0381,DOC00610,2025-07-30,9.0,28
4627,REP0270,DOC02177,2025-07-09,7.0,26
4628,REP0025,DOC02501,2026-03-03,5.0,58
4629,REP0484,DOC00807,2026-02-27,5.0,60
4630,REP0100,DOC02484,2026-02-08,7.0,69
4631,REP0105,DOC02700,2025-08-16,9.0,23
4633,REP0389,DOC00109,2025-11-27,6.0,13
4635,REP0438,DOC01499,2026-02-01,4.0,8
4637,REP0225,DOC01668,2025-09-02,8.0,25
4639,REP0054,DOC04948,2025-08-17,5.0,46
4640,REP0478,DOC00606,2025-07-11,6.0,24
4642,REP0394,DOC01625,2025-08-21,5.0,18
4643,REP0226,DOC04918,2025-12-17,7.0,66
4644,REP0400,DOC04403,2025-06-08,7.0,6
4645,REP0360,DOC01058,2025-08-07,5.0,1
4646,REP0430,DOC01369,2025-10-31,8.0,79
4647,REP0413,DOC01672,2025-05-16,3.0,70
4648,REP0015,DOC04634,2026-02-21,5.0,48
4649,REP0048,DOC03739,2026-04-06,6.0,74
4650,REP0139,DOC00928,2025-11-07,10.0,71
4651,REP0492,DOC03626,2025-12-20,9.0,1
4652,REP0034,DOC02737,2025-10-28,8.0,24
4653,REP0420,DOC00705,2025-10-10,9.0,9
4654,REP0414,DOC00283,2025-08-08,8.0,4
4655,REP0355,DOC03830,2026-03-15,6.0,63
4656,REP0457,DOC03684,2025-06-11,7.0,77
4657,REP0210,DOC00971,2025-08-18,5.0,41
4658,REP0019,DOC04073,2025-06-02,2.0,10
4659,REP0487,DOC00489,2025-12-25,1.0,75
4660,REP0196,DOC03107,2025-09-25,1.0,12
4661,REP0326,DOC02854,2025-06-22,7.0,25
4663,REP0417,DOC00170,2025-10-14,1.0,62
4664,REP0352,DOC04017,2025-12-02,1.0,26
4665,REP0464,DOC01593,2026-02-10,7.0,23
4666,REP0075,DOC04964,2026-02-10,5.0,24
4668,REP0036,DOC01418,2026-02-12,9.0,50
4670,REP0151,DOC00385,2026-01-21,7.0,39
4671,REP0063,DOC02646,2025-05-16,2.0,58
4672,REP0154,DOC03136,2026-01-11,2.0,13
4673,REP0188,DOC04177,2025-07-04,10.0,15
4674,REP0223,DOC03257,2026-05-03,1.0,69
4675,REP0093,DOC00238,2025-08-04,7.0,76
4676,REP0005,DOC03441,2025-11-15,5.0,51
4677,REP0438,DOC04833,2026-01-22,1.0,8
4678,REP0166,DOC04936,2025-08-03,7.0,56
4679,REP0446,DOC01933,2025-09-04,7.0,68
4681,REP0098,DOC02577,2026-03-28,3.0,52
4683,REP0150,DOC02072,2026-02-03,4.0,19
4684,REP0393,DOC00332,2026-05-04,7.0,67
4685,REP0252,DOC03130,2025-06-15,7.0,53
4688,REP0172,DOC04285,2025-09-07,5.0,45
4690,REP0109,DOC00353,2025-12-01,8.0,53
4691,REP0027,DOC03123,2025-06-18,1.0,69
4692,REP0246,DOC02032,2025-07-15,2.0,6
4693,REP0055,DOC00860,2025-11-18,8.0,2
4694,REP0465,DOC02927,2025-12-06,8.0,10
4695,REP0133,DOC04263,2025-05-31,9.0,29
4696,REP0052,DOC04045,2026-04-29,7.0,13
4697,REP0493,DOC04197,2025-12-17,8.0,40
4698,REP0253,DOC04621,2026-03-20,2.0,37
4699,REP0269,DOC01171,2026-04-04,8.0,39
4700,REP0298,DOC04584,2025-07-30,3.0,79
4701,REP0399,DOC02129,2025-06-17,10.0,41
4702,REP0079,DOC02628,2026-05-02,4.0,12
4703,REP0018,DOC04918,2025-08-04,7.0,23
4705,REP0258,DOC01606,2026-01-11,6.0,73
4706,REP0343,DOC02934,2025-09-24,6.0,5
4707,REP0107,DOC00072,2025-10-31,5.0,57
4708,REP0397,DOC02293,2026-03-02,3.0,40
4709,REP0491,DOC04675,2025-08-17,10.0,35
4710,REP0452,DOC01234,2026-03-04,4.0,14
4711,REP0047,DOC00194,2026-02-10,2.0,40
4712,REP0246,DOC04634,2025-09-11,5.0,6
4713,REP0089,DOC04428,2026-04-02,6.0,49
4714,REP0203,DOC03583,2026-01-13,6.0,8
4715,REP0434,DOC04389,2025-05-24,1.0,57
4718,REP0268,DOC00245,2026-01-16,4.0,72
4719,REP0013,DOC03467,2025-08-30,3.0,76
4720,REP0137,DOC03768,2026-01-04,7.0,65
4722,REP0173,DOC01782,2026-02-01,7.0,32
4723,REP0230,DOC02855,2026-04-29,3.0,5
4724,REP0198,DOC01216,2025-06-28,4.0,16
4725,REP0491,DOC00616,2025-06-27,3.0,35
4726,REP0243,DOC04164,2025-12-16,4.0,1
4727,REP0043,DOC00454,2025-10-27,10.0,12
4728,REP0330,DOC03305,2025-09-15,4.0,32
4729,REP0279,DOC01532,2025-05-27,4.0,57
4730,REP0079,DOC04562,2025-11-08,3.0,12
4731,REP0429,DOC01776,2025-07-13,6.0,4
4732,REP0279,DOC02490,2025-07-17,5.0,57
4733,REP0232,DOC01150,2025-09-15,6.0,65
4735,REP0162,DOC04229,2026-04-27,4.0,77
4736,REP0144,DOC04988,2025-05-27,9.0,31
4737,REP0447,DOC04492,2026-01-26,1.0,19
4738,REP0109,DOC02138,2025-09-13,8.0,53
4739,REP0435,DOC00083,2025-12-20,2.0,66
4740,REP0233,DOC01524,2025-07-16,3.0,18
4741,REP0111,DOC03381,2025-06-02,2.0,58
4742,REP0416,DOC02580,2025-08-20,10.0,62
4744,REP0232,DOC01108,2026-02-17,5.0,65
4745,REP0440,DOC02075,2025-07-29,7.0,51
4746,REP0238,DOC04475,2026-01-13,9.0,59
4747,REP0197,DOC01925,2025-09-17,7.0,74
4748,REP0273,DOC04313,2025-07-01,9.0,3
4749,REP0086,DOC00381,2026-01-27,5.0,13
4750,REP0295,DOC00637,2025-08-29,3.0,63
4751,REP0041,DOC00800,2025-07-04,3.0,51
4752,REP0048,DOC03784,2025-12-25,4.0,74
4753,REP0466,DOC04013,2026-03-07,2.0,44
4754,REP0412,DOC02556,2025-10-19,3.0,70
4755,REP0077,DOC00283,2025-09-30,5.0,62
4756,REP0178,DOC04310,2025-11-05,9.0,80
4758,REP0257,DOC02047,2025-09-04,2.0,78
4759,REP0117,DOC00855,2026-02-02,9.0,18
4760,REP0434,DOC00617,2025-05-14,5.0,57
4761,REP0019,DOC03231,2025-09-05,8.0,10
4762,REP0482,DOC02089,2025-11-03,5.0,69
4763,REP0059,DOC03874,2025-12-03,2.0,74
4764,REP0196,DOC04615,2025-12-30,1.0,12
4765,REP0107,DOC01029,2025-11-26,4.0,57
4766,REP0451,DOC01045,2026-02-22,4.0,1
4767,REP0425,DOC00646,2025-08-13,6.0,24
4768,REP0394,DOC00941,2026-03-14,2.0,18
4769,REP0284,DOC04338,2026-05-03,4.0,14
4771,REP0295,DOC01667,2025-09-01,1.0,63
4772,REP0495,DOC02465,2026-01-18,7.0,22
4773,REP0251,DOC00038,2026-02-19,3.0,23
4774,REP0126,DOC04432,2025-07-04,8.0,40
4775,REP0339,DOC02161,2025-07-10,1.0,22
4780,REP0228,DOC04995,2026-05-04,4.0,56
4781,REP0121,DOC04677,2026-03-01,8.0,58
4783,REP0131,DOC01622,2026-03-18,7.0,66
4784,REP0023,DOC01754,2026-03-23,8.0,10
4785,REP0145,DOC00562,2025-09-12,2.0,19
4786,REP0327,DOC03583,2025-11-23,10.0,67
4787,REP0154,DOC01158,2026-04-22,7.0,13
4788,REP0107,DOC01766,2025-08-31,5.0,57
4789,REP0146,DOC04157,2025-06-30,8.0,61
4791,REP0494,DOC03542,2025-09-15,8.0,64
4792,REP0302,DOC03130,2026-01-03,10.0,29
4793,REP0070,DOC03257,2026-02-10,2.0,73
4794,REP0031,DOC03104,2026-03-22,9.0,80
4797,REP0374,DOC01046,2026-02-12,9.0,7
4798,REP0163,DOC02858,2025-10-08,3.0,62
4800,REP0316,DOC02736,2025-09-06,5.0,75
4801,REP0076,DOC00387,2025-09-08,8.0,23
4802,REP0063,DOC01613,2026-01-22,9.0,58
4803,REP0100,DOC01566,2025-11-10,9.0,69
4805,REP0048,DOC02377,2025-09-21,2.0,74
4806,REP0445,DOC02508,2025-09-28,10.0,26
4808,REP0074,DOC04005,2025-09-02,6.0,36
4809,REP0314,DOC02773,2026-02-05,9.0,77
4810,REP0192,DOC00807,2025-05-27,8.0,3
4811,REP0030,DOC03784,2025-09-30,6.0,24
4812,REP0157,DOC03030,2025-11-02,2.0,72
4813,REP0487,DOC00641,2026-04-21,3.0,75
4814,REP0266,DOC04087,2025-09-02,2.0,32
4815,REP0256,DOC02996,2025-09-09,6.0,17
4817,REP0055,DOC02100,2025-11-22,1.0,2
4818,REP0028,DOC02643,2026-02-24,9.0,4
4820,REP0425,DOC04113,2026-02-08,2.0,24
4822,REP0370,DOC00242,2025-07-16,5.0,26
4824,REP0075,DOC04747,2026-01-16,9.0,24
4825,REP0065,DOC01435,2025-11-07,5.0,29
4826,REP0337,DOC04390,2025-10-13,4.0,42
4827,REP0356,DOC01434,2026-04-16,5.0,48
4828,REP0100,DOC04769,2026-02-04,1.0,69
4829,REP0046,DOC01440,2025-06-05,3.0,33
4830,REP0316,DOC04278,2025-09-07,6.0,75
4831,REP0393,DOC02969,2025-09-25,5.0,67
4832,REP0429,DOC04888,2026-03-27,4.0,4
4833,REP0444,DOC04763,2026-02-24,1.0,70
4834,REP0156,DOC04822,2026-01-19,3.0,20
4835,REP0240,DOC04449,2026-03-10,4.0,49
4836,REP0353,DOC04165,2025-10-08,4.0,47
4838,REP0435,DOC04421,2025-12-03,6.0,66
4840,REP0370,DOC01319,2025-07-10,8.0,26
4841,REP0198,DOC04179,2026-01-16,6.0,16
4842,REP0187,DOC03658,2025-05-19,7.0,14
4844,REP0445,DOC00269,2025-11-17,6.0,26
4845,REP0058,DOC02936,2025-11-14,2.0,26
4846,REP0070,DOC04397,2025-08-25,8.0,73
4847,REP0093,DOC01022,2026-02-17,4.0,76
4848,REP0229,DOC00090,2025-12-25,6.0,30
4849,REP0396,DOC01926,2025-08-26,3.0,8
4850,REP0137,DOC04456,2025-08-12,1.0,65
4851,REP0105,DOC03074,2025-12-29,2.0,23
4852,REP0305,DOC03248,2026-01-07,10.0,56
4854,REP0017,DOC04823,2025-08-02,6.0,33
4855,REP0054,DOC01603,2025-05-23,4.0,46
4856,REP0112,DOC01803,2025-12-07,9.0,39
4857,REP0172,DOC00005,2026-03-29,7.0,45
4858,REP0416,DOC02165,2025-11-06,1.0,62
4859,REP0419,DOC03062,2025-08-27,6.0,55
4860,REP0462,DOC00431,2025-07-21,4.0,10
4861,REP0305,DOC00390,2025-09-07,6.0,56
4862,REP0438,DOC03551,2026-01-06,8.0,8
4863,REP0144,DOC03543,2025-10-29,9.0,31
4864,REP0085,DOC01374,2026-04-01,3.0,62
4867,REP0216,DOC02649,2025-05-25,7.0,33
4868,REP0126,DOC03299,2026-03-04,7.0,40
4870,REP0392,DOC00323,2026-02-24,5.0,10
4872,REP0405,DOC01989,2026-02-11,8.0,56
4873,REP0304,DOC01129,2025-10-12,3.0,10
4874,REP0392,DOC01110,2025-06-18,8.0,10
4875,REP0028,DOC02551,2025-07-22,5.0,4
4876,REP0336,DOC00506,2026-03-14,4.0,5
4879,REP0143,DOC00386,2025-08-16,8.0,70
4880,REP0132,DOC03535,2025-11-21,5.0,5
4881,REP0346,DOC03615,2025-06-20,7.0,34
4882,REP0207,DOC04772,2026-02-27,4.0,60
4883,REP0484,DOC01897,2025-06-19,10.0,60
4884,REP0480,DOC03855,2025-10-28,2.0,35
4885,REP0062,DOC03518,2025-07-28,5.0,68
4887,REP0486,DOC04297,2026-02-06,8.0,78
4888,REP0132,DOC00811,2025-08-20,8.0,5
4889,REP0041,DOC00883,2026-01-03,1.0,51
4890,REP0201,DOC01403,2026-02-28,8.0,24
4891,REP0099,DOC03795,2025-08-25,3.0,16
4893,REP0284,DOC00898,2025-11-28,6.0,14
4894,REP0357,DOC02405,2025-07-03,4.0,61
4895,REP0047,DOC01217,2025-08-02,10.0,40
4896,REP0137,DOC02956,2026-01-06,8.0,65
4897,REP0130,DOC04023,2025-11-20,5.0,27
4898,REP0195,DOC02954,2026-03-31,7.0,75
4900,REP0364,DOC01089,2025-09-24,3.0,47
4901,REP0432,DOC00317,2025-12-05,7.0,51
4902,REP0069,DOC03819,2026-01-14,7.0,10
4903,REP0458,DOC04555,2026-04-16,5.0,3
4904,REP0028,DOC00395,2026-01-17,3.0,4
4907,REP0046,DOC01063,2025-10-10,9.0,33
4908,REP0471,DOC02197,2026-05-03,4.0,65
4910,REP0016,DOC02414,2026-04-05,5.0,39
4911,REP0478,DOC04552,2026-01-23,10.0,24
4914,REP0209,DOC04259,2025-12-27,8.0,28
4916,REP0337,DOC04896,2026-01-13,9.0,42
4917,REP0227,DOC04276,2026-03-25,6.0,10
4918,REP0449,DOC01543,2025-10-05,6.0,12
4919,REP0241,DOC02900,2026-04-07,5.0,77
4920,REP0058,DOC02035,2026-03-16,9.0,26
4921,REP0472,DOC01479,2025-05-27,4.0,63
4922,REP0304,DOC01012,2026-04-06,9.0,10
4923,REP0305,DOC01432,2026-05-13,5.0,56
4924,REP0345,DOC03257,2025-11-22,5.5,46
4926,REP0217,DOC03065,2025-09-06,6.0,77
4927,REP0014,DOC04052,2025-05-29,4.0,16
4928,REP0359,DOC03577,2025-07-30,10.0,36
4929,REP0377,DOC02293,2025-10-30,5.0,18
4930,REP0243,DOC04880,2025-10-16,1.0,1
4931,REP0481,DOC01139,2025-11-10,9.0,49
4932,REP0145,DOC02546,2025-12-29,7.0,19
4933,REP0379,DOC01361,2026-04-06,5.0,15
4934,REP0415,DOC03191,2025-06-03,5.0,75
4935,REP0394,DOC00056,2025-12-24,6.0,18
4936,REP0326,DOC04520,2025-12-16,8.0,25
4937,REP0103,DOC03192,2025-12-05,3.0,52
4938,REP0217,DOC04146,2026-01-30,8.0,77
4939,REP0358,DOC03437,2026-01-28,3.0,26
4940,REP0421,DOC01960,2025-07-12,10.0,3
4941,REP0064,DOC02130,2025-11-23,5.0,75
4942,REP0158,DOC04978,2025-12-20,5.0,61
4943,REP0162,DOC00238,2025-11-27,2.0,77
4944,REP0018,DOC03040,2025-12-01,1.0,23
4945,REP0216,DOC00389,2026-01-06,3.0,33
4946,REP0319,DOC03407,2026-01-02,10.0,80
4947,REP0049,DOC00685,2025-06-09,4.0,43
4948,REP0056,DOC03984,2025-06-04,7.0,35
4949,REP0347,DOC00187,2026-01-14,7.0,49
4950,REP0058,DOC02744,2026-02-07,9.0,26
4951,REP0155,DOC03429,2025-10-12,4.0,58
4952,REP0055,DOC02411,2026-03-05,3.0,2
4953,REP0487,DOC03235,2026-02-01,3.0,75
4954,REP0341,DOC03389,2026-05-12,10.0,70
4955,REP0019,DOC02935,2026-01-20,10.0,10
4957,REP0151,DOC04921,2025-12-31,6.0,39
4958,REP0359,DOC03970,2026-05-02,4.0,36
4959,REP0368,DOC03995,2025-10-15,5.0,78
4960,REP0108,DOC04573,2025-06-16,6.0,39
4961,REP0047,DOC03250,2025-12-08,8.0,40
4963,REP0363,DOC01576,2025-12-18,3.0,79
4964,REP0450,DOC01260,2025-07-17,7.0,47
4966,REP0435,DOC00545,2025-07-24,9.0,66
4967,REP0340,DOC00330,2025-10-25,8.0,21
4968,REP0412,DOC02170,2026-04-23,3.0,70
4969,REP0128,DOC01579,2025-06-22,5.0,9
4970,REP0185,DOC03007,2026-03-16,10.0,47
4972,REP0143,DOC02790,2025-07-02,7.0,70
4973,REP0400,DOC04223,2025-08-06,4.0,6
4974,REP0097,DOC02916,2025-07-24,9.0,78
4975,REP0047,DOC01773,2025-10-31,6.0,40
4976,REP0191,DOC02139,2026-03-18,8.0,54
4977,REP0140,DOC01957,2025-08-06,10.0,45
4980,REP0427,DOC02816,2025-08-24,5.0,66
4981,REP0340,DOC00873,2025-09-30,2.0,21
4982,REP0413,DOC04342,2026-03-13,3.0,70
4983,REP0491,DOC00257,2026-02-15,8.0,35
4984,REP0049,DOC04918,2025-12-11,6.0,43
4985,REP0387,DOC04033,2026-01-05,3.0,25
4986,REP0112,DOC04886,2025-07-16,10.0,39
4987,REP0453,DOC03261,2026-02-10,2.0,64
4988,REP0316,DOC00694,2026-03-14,8.0,75
4989,REP0322,DOC04835,2025-11-15,9.0,8
4991,REP0382,DOC04815,2025-09-09,5.0,74
4993,REP0282,DOC03957,2025-10-17,3.0,23
4994,REP0327,DOC01278,2026-01-25,4.0,67
4998,REP0047,DOC04374,2025-06-14,6.0,40
4999,REP0076,DOC00398,2025-06-28,6.0,23
5001,REP0426,DOC02366,2025-12-08,1.0,6
5002,REP0031,DOC01778,2025-07-14,8.0,80
5004,REP0017,DOC03955,2026-01-08,4.0,33
5006,REP0148,DOC04439,2026-04-04,6.0,39
5007,REP0235,DOC00775,2026-03-26,7.0,11
5008,REP0392,DOC00340,2026-02-04,3.0,10
5009,REP0495,DOC00007,2025-08-13,3.0,22
5011,REP0305,DOC00288,2026-04-15,10.0,56
5012,REP0087,DOC00893,2026-04-29,9.0,59
5013,REP0038,DOC00717,2026-05-07,10.0,33
5014,REP0053,DOC04280,2026-01-27,10.0,12
5015,REP0028,DOC01854,2026-04-26,9.0,4
5016,REP0077,DOC00570,2025-07-27,3.0,62
5017,REP0413,DOC04719,2025-10-18,9.0,70
5018,REP0200,DOC00643,2025-07-08,3.0,76
5019,REP0395,DOC03673,2025-07-03,4.0,34
5020,REP0431,DOC04081,2025-05-25,3.0,6
5021,REP0173,DOC03329,2025-12-26,5.0,32
5022,REP0274,DOC02552,2025-05-17,4.0,50
5023,REP0050,DOC00110,2025-12-07,9.0,44
5024,REP0345,DOC03651,2026-02-25,2.0,46
5025,REP0177,DOC03220,2025-06-20,10.0,21
5027,REP0301,DOC04310,2025-06-06,3.0,5
5028,REP0445,DOC03044,2025-07-20,9.0,26
5030,REP0127,DOC03049,2025-07-20,7.0,42
5031,REP0349,DOC02872,2026-02-11,6.0,45
5032,REP0021,DOC01358,2026-05-09,5.0,34
5033,REP0199,DOC04943,2025-10-03,3.0,72
5035,REP0332,DOC02247,2025-06-19,2.0,61
5036,REP0420,DOC02556,2026-04-04,10.0,9
5037,REP0152,DOC02377,2025-06-27,10.0,67
5038,REP0160,DOC01921,2025-06-10,7.0,1
5039,REP0347,DOC00124,2025-09-22,3.0,49
5040,REP0480,DOC00075,2025-08-08,5.0,35
5041,REP0443,DOC01989,2025-06-18,3.0,5
